paper_doi,conf_seriesId,conf_acronym,conf_name,conf_city,conf_country,author_order,author_givenName,author_familyName,org_gridId,org_name,org_city,org_country,org_countrycode,affiliationString,paper_title,book_doi,book_title,book_confSubtitle,rights,year
10.1007/978-3-642-35176-1_19,semweb,ISWC,International Semantic Web Conference,"Boston, MA",USA,1,Kostis,Kyzirakos,grid.5216.0,National and Kapodistrian University of Athens,Athens,Greece,GR,National and Kapodistrian University of Athens,Strabon: A Semantic Geospatial DBMS,10.1007/978-3-642-35176-1,The Semantic Web -- ISWC 2012,"11th International Semantic Web Conference, Boston, MA, USA, November 11-15, 2012, Proceedings, Part I",Restricted,2012-01-01
10.1007/978-3-642-35176-1_19,semweb,ISWC,International Semantic Web Conference,"Boston, MA",USA,2,Manos,Karpathiotakis,grid.5216.0,National and Kapodistrian University of Athens,Athens,Greece,GR,National and Kapodistrian University of Athens,Strabon: A Semantic Geospatial DBMS,10.1007/978-3-642-35176-1,The Semantic Web -- ISWC 2012,"11th International Semantic Web Conference, Boston, MA, USA, November 11-15, 2012, Proceedings, Part I",Restricted,2012-01-01
10.1007/978-3-642-35176-1_19,semweb,ISWC,International Semantic Web Conference,"Boston, MA",USA,3,Manolis,Koubarakis,grid.5216.0,National and Kapodistrian University of Athens,Athens,Greece,GR,National and Kapodistrian University of Athens,Strabon: A Semantic Geospatial DBMS,10.1007/978-3-642-35176-1,The Semantic Web -- ISWC 2012,"11th International Semantic Web Conference, Boston, MA, USA, November 11-15, 2012, Proceedings, Part I",Restricted,2012-01-01
10.1007/978-3-642-41338-4_22,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,1,George,Garbis,grid.5216.0,National and Kapodistrian University of Athens,Athens,Greece,GR,National and Kapodistrian University of Athens,Geographica: A Benchmark for Geospatial RDF Stores (Long Version),10.1007/978-3-642-41338-4,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part II",Restricted,2013-01-01
10.1007/978-3-642-41338-4_22,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,2,Kostis,Kyzirakos,grid.5216.0,National and Kapodistrian University of Athens,Athens,Greece,GR,National and Kapodistrian University of Athens,Geographica: A Benchmark for Geospatial RDF Stores (Long Version),10.1007/978-3-642-41338-4,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part II",Restricted,2013-01-01
10.1007/978-3-642-41338-4_22,semweb,ISWC,International Semantic Web Conference,"Sydney, NSW",Australia,3,Manolis,Koubarakis,grid.5216.0,National and Kapodistrian University of Athens,Athens,Greece,GR,National and Kapodistrian University of Athens,Geographica: A Benchmark for Geospatial RDF Stores (Long Version),10.1007/978-3-642-41338-4,The Semantic Web - ISWC 2013,"12th International Semantic Web Conference, Sydney, NSW, Australia, October 21-25, 2013, Proceedings, Part II",Restricted,2013-01-01
10.1007/978-3-319-46523-4_3,semweb,ISWC,International Semantic Web Conference,Kobe,Japan,1,Konstantina,Bereta,grid.5216.0,National and Kapodistrian University of Athens,Athens,Greece,GR,National and Kapodistrian University of Athens,Ontop of Geospatial Databases,10.1007/978-3-319-46523-4,The Semantic Web ? ISWC 2016,"15th International Semantic Web Conference, Kobe, Japan, October 17?21, 2016, Proceedings, Part I",Restricted,2016-01-01
10.1007/978-3-319-46523-4_3,semweb,ISWC,International Semantic Web Conference,Kobe,Japan,2,Manolis,Koubarakis,grid.5216.0,National and Kapodistrian University of Athens,Athens,Greece,GR,National and Kapodistrian University of Athens,Ontop of Geospatial Databases,10.1007/978-3-319-46523-4,The Semantic Web ? ISWC 2016,"15th International Semantic Web Conference, Kobe, Japan, October 17?21, 2016, Proceedings, Part I",Restricted,2016-01-01
10.1007/978-3-540-76298-0_24,semweb,ISWC,International Semantic Web Conference,,,3,Manolis,Koubarakis,grid.5216.0,National and Kapodistrian University of Athens,Athens,Greece,GR,"National and Kapodistrian University of Athens, Athens",Continuous RDF Query Processing over DHTs,10.1007/978-3-540-76298-0,The Semantic Web,"6th International Semantic Web Conference, 2nd Asian Semantic Web Conference, ISWC 2007 + ASWC 2007, Busan, Korea, November 11-15, 2007, Proceedings",OpenAccess,2007-01-01
10.1007/978-3-540-30475-3_25,semweb,ISWC,International Semantic Web Conference,Hiroshima,Japan,4,Gary,Schiltz,grid.419253.8,National Center for Genome Resources,Santa Fe,United States,US,National Center for Genome Resources,"Applying Semantic Web Services to Bioinformatics: Experiences Gained, Lessons Learnt",10.1007/b102467,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference, Hiroshima, Japan, November 7-11, 2004. Proceedings",Restricted,2004-01-01
10.1007/978-3-540-30475-3_25,semweb,ISWC,International Semantic Web Conference,Hiroshima,Japan,5,Damian,Gessler,grid.419253.8,National Center for Genome Resources,Santa Fe,United States,US,National Center for Genome Resources,"Applying Semantic Web Services to Bioinformatics: Experiences Gained, Lessons Learnt",10.1007/b102467,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference, Hiroshima, Japan, November 7-11, 2004. Proceedings",Restricted,2004-01-01
10.1007/11926078_35,semweb,ISWC,International Semantic Web Conference,"Athens, GA",USA,1,Junichiro,Mori,grid.208504.b,National Institute of Advanced Industrial Science and Technology,Tsukuba,Japan,JP,National Institute of Advanced Industrial Science and Technology,Extracting Relations in Social Networks from the Web Using Similarity Between Collective Contexts,10.1007/11926078,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006, Proceedings",OpenAccess,2006-01-01
10.1007/11926078_35,semweb,ISWC,International Semantic Web Conference,"Athens, GA",USA,3,Yutaka,Matsuo,grid.208504.b,National Institute of Advanced Industrial Science and Technology,Tsukuba,Japan,JP,National Institute of Advanced Industrial Science and Technology,Extracting Relations in Social Networks from the Web Using Similarity Between Collective Contexts,10.1007/11926078,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006, Proceedings",OpenAccess,2006-01-01
10.1007/978-3-540-30475-3_41,semweb,ISWC,International Semantic Web Conference,Hiroshima,Japan,2,Hideaki,Takeda,grid.250343.3,National Institute of Informatics,Tokyo,Japan,JP,National Institute of Informatics,Metadata-Driven Personal Knowledge Publishing,10.1007/b102467,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference, Hiroshima, Japan, November 7-11, 2004. Proceedings",Restricted,2004-01-01
10.1007/978-3-642-04930-9_21,semweb,ISWC,International Semantic Web Conference,"Chantilly, VA",USA,1,Ken,Kaneiwa,grid.28312.3a,National Institute of Information and Communications Technology,Tokyo,Japan,JP,National Institute of Information and Communications Technology,Decidable Order-Sorted Logic Programming for Ontologies and Rules with Argument Restructuring,10.1007/978-3-642-04930-9,The Semantic Web - ISWC 2009,"8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-540-88564-1_10,semweb,ISWC,International Semantic Web Conference,Karlsruhe,Germany,3,Ji,Wang,grid.412110.7,,,China,CN,National Laboratory for Parallel and Distributed Processing,Extracting Semantic Constraint from Description Text for Semantic Web Service Discovery,10.1007/978-3-540-88564-1,The Semantic Web - ISWC 2008,"7th International Semantic Web Conference, ISWC 2008, Karlsruhe, Germany, October 26-30, 2008, Proceedings",OpenAccess,2008-01-01
10.1007/978-3-642-17749-1_18,semweb,ISWC,International Semantic Web Conference,Shanghai,China,2,Olivier,Bodenreider,grid.280285.5,United States National Library of Medicine,Bethesda,United States,US,National Library of Medicine,Using SPARQL to Test for Lattices: Application to Quality Assurance in Biomedical Ontologies,10.1007/978-3-642-17749-1,The Semantic Web - ISWC 2010,"9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part II",OpenAccess,2010-01-01
10.1007/978-3-540-30475-3_32,semweb,ISWC,International Semantic Web Conference,Hiroshima,Japan,1,Bruce,Spencer,grid.24433.32,National Research Council of Canada,,Canada,CA,National Research Council of Canada,Inferring Data Transformation Rules to Integrate Semantic Web Services,10.1007/b102467,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference, Hiroshima, Japan, November 7-11, 2004. Proceedings",Restricted,2004-01-01
10.1007/978-3-540-30475-3_32,semweb,ISWC,International Semantic Web Conference,Hiroshima,Japan,2,Sandy,Liu,grid.24433.32,National Research Council of Canada,,Canada,CA,National Research Council of Canada,Inferring Data Transformation Rules to Integrate Semantic Web Services,10.1007/b102467,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference, Hiroshima, Japan, November 7-11, 2004. Proceedings",Restricted,2004-01-01
10.1007/11574620_45,semweb,ISWC,International Semantic Web Conference,Galway,Ireland,1,Giorgos,Stoilos,grid.4241.3,National Technical University of Athens,Athens,Greece,GR,National Technical University of Athens,A String Metric for Ontology Alignment,10.1007/11574620,The Semantic Web ? ISWC 2005,"4th International Semantic Web Conference, ISWC 2005, Galway, Ireland, November 6-10, 2005, Proceedings",OpenAccess,2005-01-01
10.1007/11574620_45,semweb,ISWC,International Semantic Web Conference,Galway,Ireland,2,Giorgos,Stamou,grid.4241.3,National Technical University of Athens,Athens,Greece,GR,National Technical University of Athens,A String Metric for Ontology Alignment,10.1007/11574620,The Semantic Web ? ISWC 2005,"4th International Semantic Web Conference, ISWC 2005, Galway, Ireland, November 6-10, 2005, Proceedings",OpenAccess,2005-01-01
10.1007/11574620_45,semweb,ISWC,International Semantic Web Conference,Galway,Ireland,3,Stefanos,Kollias,grid.4241.3,National Technical University of Athens,Athens,Greece,GR,National Technical University of Athens,A String Metric for Ontology Alignment,10.1007/11574620,The Semantic Web ? ISWC 2005,"4th International Semantic Web Conference, ISWC 2005, Galway, Ireland, November 6-10, 2005, Proceedings",OpenAccess,2005-01-01
10.1007/978-3-540-88564-1_37,semweb,ISWC,International Semantic Web Conference,Karlsruhe,Germany,1,Dimitrios,Skoutas,grid.4241.3,National Technical University of Athens,Athens,Greece,GR,National Technical University of Athens,Efficient Semantic Web Service Discovery in Centralized and P2P Environments,10.1007/978-3-540-88564-1,The Semantic Web - ISWC 2008,"7th International Semantic Web Conference, ISWC 2008, Karlsruhe, Germany, October 26-30, 2008, Proceedings",OpenAccess,2008-01-01
10.1007/978-3-540-88564-1_37,semweb,ISWC,International Semantic Web Conference,Karlsruhe,Germany,2,Dimitris,Sacharidis,grid.4241.3,National Technical University of Athens,Athens,Greece,GR,National Technical University of Athens,Efficient Semantic Web Service Discovery in Centralized and P2P Environments,10.1007/978-3-540-88564-1,The Semantic Web - ISWC 2008,"7th International Semantic Web Conference, ISWC 2008, Karlsruhe, Germany, October 26-30, 2008, Proceedings",OpenAccess,2008-01-01
10.1007/978-3-540-88564-1_37,semweb,ISWC,International Semantic Web Conference,Karlsruhe,Germany,4,Timos,Sellis,grid.4241.3,National Technical University of Athens,Athens,Greece,GR,National Technical University of Athens,Efficient Semantic Web Service Discovery in Centralized and P2P Environments,10.1007/978-3-540-88564-1,The Semantic Web - ISWC 2008,"7th International Semantic Web Conference, ISWC 2008, Karlsruhe, Germany, October 26-30, 2008, Proceedings",OpenAccess,2008-01-01
10.1007/978-3-642-25073-6_19,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,2,George,Papadakis,grid.4241.3,National Technical University of Athens,Athens,Greece,GR,National Technical University of Athens,Generating Resource Profiles by Exploiting the Context of Social Annotations,10.1007/978-3-642-25073-6,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part I",OpenAccess,2011-01-01
10.1007/978-3-642-35176-1_15,semweb,ISWC,International Semantic Web Conference,"Boston, MA",USA,1,Ilianna,Kollia,grid.4241.3,National Technical University of Athens,Athens,Greece,GR,National Technical University of Athens,Cost Based Query Ordering over OWL Ontologies,10.1007/978-3-642-35176-1,The Semantic Web -- ISWC 2012,"11th International Semantic Web Conference, Boston, MA, USA, November 11-15, 2012, Proceedings, Part I",Restricted,2012-01-01
10.1007/978-3-540-88564-1_10,semweb,ISWC,International Semantic Web Conference,Karlsruhe,Germany,1,Dengping,Wei,grid.412110.7,National University of Defense Technology,Changsha,China,CN,National University of Defense Technology,Extracting Semantic Constraint from Description Text for Semantic Web Service Discovery,10.1007/978-3-540-88564-1,The Semantic Web - ISWC 2008,"7th International Semantic Web Conference, ISWC 2008, Karlsruhe, Germany, October 26-30, 2008, Proceedings",OpenAccess,2008-01-01
10.1007/978-3-540-88564-1_10,semweb,ISWC,International Semantic Web Conference,Karlsruhe,Germany,2,Ting,Wang,grid.412110.7,National University of Defense Technology,Changsha,China,CN,National University of Defense Technology,Extracting Semantic Constraint from Description Text for Semantic Web Service Discovery,10.1007/978-3-540-88564-1,The Semantic Web - ISWC 2008,"7th International Semantic Web Conference, ISWC 2008, Karlsruhe, Germany, October 26-30, 2008, Proceedings",OpenAccess,2008-01-01
10.1007/978-3-540-88564-1_10,semweb,ISWC,International Semantic Web Conference,Karlsruhe,Germany,4,Yaodong,Chen,grid.412110.7,National University of Defense Technology,Changsha,China,CN,National University of Defense Technology,Extracting Semantic Constraint from Description Text for Semantic Web Service Discovery,10.1007/978-3-540-88564-1,The Semantic Web - ISWC 2008,"7th International Semantic Web Conference, ISWC 2008, Karlsruhe, Germany, October 26-30, 2008, Proceedings",OpenAccess,2008-01-01
10.1007/11926078_19,semweb,ISWC,International Semantic Web Conference,"Athens, GA",USA,1,Andreas,Harth,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,MultiCrawler: A Pipelined Architecture for Crawling and Indexing Semantic Web Data,10.1007/11926078,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006, Proceedings",OpenAccess,2006-01-01
10.1007/11926078_19,semweb,ISWC,International Semantic Web Conference,"Athens, GA",USA,2,Jürgen,Umbrich,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,MultiCrawler: A Pipelined Architecture for Crawling and Indexing Semantic Web Data,10.1007/11926078,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006, Proceedings",OpenAccess,2006-01-01
10.1007/11926078_19,semweb,ISWC,International Semantic Web Conference,"Athens, GA",USA,3,Stefan,Decker,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,MultiCrawler: A Pipelined Architecture for Crawling and Indexing Semantic Web Data,10.1007/11926078,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006, Proceedings",OpenAccess,2006-01-01
10.1007/978-3-642-04930-9_18,semweb,ISWC,International Semantic Web Conference,"Chantilly, VA",USA,1,Andreas,Harth,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Using Naming Authority to Rank Data and Ontologies for Web Search,10.1007/978-3-642-04930-9,The Semantic Web - ISWC 2009,"8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-04930-9_18,semweb,ISWC,International Semantic Web Conference,"Chantilly, VA",USA,2,Sheila,Kinsella,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Using Naming Authority to Rank Data and Ontologies for Web Search,10.1007/978-3-642-04930-9,The Semantic Web - ISWC 2009,"8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-04930-9_18,semweb,ISWC,International Semantic Web Conference,"Chantilly, VA",USA,3,Stefan,Decker,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Using Naming Authority to Rank Data and Ontologies for Web Search,10.1007/978-3-642-04930-9,The Semantic Web - ISWC 2009,"8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-04930-9_20,semweb,ISWC,International Semantic Web Conference,"Chantilly, VA",USA,4,Axel,Polleres,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Dynamic Querying of Mass-Storage RDF Data with Rule-Based Entailment Regimes,10.1007/978-3-642-04930-9,The Semantic Web - ISWC 2009,"8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-04930-9_47,semweb,ISWC,International Semantic Web Conference,"Chantilly, VA",USA,1,Smitashree,Choudhury,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Enrichment and Ranking of the YouTube Tag Space and Integration with the Linked Data Cloud,10.1007/978-3-642-04930-9,The Semantic Web - ISWC 2009,"8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-04930-9_47,semweb,ISWC,International Semantic Web Conference,"Chantilly, VA",USA,2,John G.,Breslin,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Enrichment and Ranking of the YouTube Tag Space and Integration with the Linked Data Cloud,10.1007/978-3-642-04930-9,The Semantic Web - ISWC 2009,"8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-04930-9_47,semweb,ISWC,International Semantic Web Conference,"Chantilly, VA",USA,2,John G.,Breslin,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Enrichment and Ranking of the YouTube Tag Space and Integration with the Linked Data Cloud,10.1007/978-3-642-04930-9,The Semantic Web - ISWC 2009,"8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-04930-9_47,semweb,ISWC,International Semantic Web Conference,"Chantilly, VA",USA,3,Alexandre,Passant,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Enrichment and Ranking of the YouTube Tag Space and Integration with the Linked Data Cloud,10.1007/978-3-642-04930-9,The Semantic Web - ISWC 2009,"8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-04930-9_48,semweb,ISWC,International Semantic Web Conference,"Chantilly, VA",USA,1,Stéphane,Corlosquet,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Produce and Consume Linked Data with Drupal!,10.1007/978-3-642-04930-9,The Semantic Web - ISWC 2009,"8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-04930-9_48,semweb,ISWC,International Semantic Web Conference,"Chantilly, VA",USA,2,Renaud,Delbru,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Produce and Consume Linked Data with Drupal!,10.1007/978-3-642-04930-9,The Semantic Web - ISWC 2009,"8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-04930-9_48,semweb,ISWC,International Semantic Web Conference,"Chantilly, VA",USA,4,Axel,Polleres,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Produce and Consume Linked Data with Drupal!,10.1007/978-3-642-04930-9,The Semantic Web - ISWC 2009,"8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-04930-9_48,semweb,ISWC,International Semantic Web Conference,"Chantilly, VA",USA,5,Stefan,Decker,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Produce and Consume Linked Data with Drupal!,10.1007/978-3-642-04930-9,The Semantic Web - ISWC 2009,"8th International Semantic Web Conference, ISWC 2009, Chantilly, VA, USA, October 25-29, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-17746-0_22,semweb,ISWC,International Semantic Web Conference,Shanghai,China,1,Aidan,Hogan,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,SAOR: Template Rule Optimisations for Distributed Reasoning over 1 Billion Linked Data Triples,10.1007/978-3-642-17746-0,The Semantic Web - ISWC 2010,"9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part I",OpenAccess,2010-01-01
10.1007/978-3-642-17746-0_22,semweb,ISWC,International Semantic Web Conference,Shanghai,China,3,Axel,Polleres,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,SAOR: Template Rule Optimisations for Distributed Reasoning over 1 Billion Linked Data Triples,10.1007/978-3-642-17746-0,The Semantic Web - ISWC 2010,"9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part I",OpenAccess,2010-01-01
10.1007/978-3-642-17746-0_22,semweb,ISWC,International Semantic Web Conference,Shanghai,China,4,Stefan,Decker,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,SAOR: Template Rule Optimisations for Distributed Reasoning over 1 Billion Linked Data Triples,10.1007/978-3-642-17746-0,The Semantic Web - ISWC 2010,"9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part I",OpenAccess,2010-01-01
10.1007/978-3-642-17749-1_14,semweb,ISWC,International Semantic Web Conference,Shanghai,China,1,Alexandre,Passant,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,dbrec — Music Recommendations Using DBpedia,10.1007/978-3-642-17749-1,The Semantic Web - ISWC 2010,"9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part II",OpenAccess,2010-01-01
10.1007/978-3-642-17749-1_21,semweb,ISWC,International Semantic Web Conference,Shanghai,China,1,Behrang,QasemiZadeh,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Towards Technology Structure Mining from Scientific Literature,10.1007/978-3-642-17749-1,The Semantic Web - ISWC 2010,"9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part II",OpenAccess,2010-01-01
10.1007/978-3-642-25093-4_11,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,1,Pavan,Kapanipathi,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Privacy-Aware and Scalable Content Dissemination in Distributed Social Networks,10.1007/978-3-642-25093-4,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part II",OpenAccess,2011-01-01
10.1007/978-3-642-25093-4_11,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,2,Julia,Anaya,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Privacy-Aware and Scalable Content Dissemination in Distributed Social Networks,10.1007/978-3-642-25093-4,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part II",OpenAccess,2011-01-01
10.1007/978-3-642-25093-4_11,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,5,Alexandre,Passant,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Privacy-Aware and Scalable Content Dissemination in Distributed Social Networks,10.1007/978-3-642-25093-4,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part II",OpenAccess,2011-01-01
10.1007/978-3-642-25093-4_3,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,1,Laura,Drăgan,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Linking Semantic Desktop Data to the Web of Data,10.1007/978-3-642-25093-4,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part II",OpenAccess,2011-01-01
10.1007/978-3-642-25093-4_3,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,2,Renaud,Delbru,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Linking Semantic Desktop Data to the Web of Data,10.1007/978-3-642-25093-4,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part II",OpenAccess,2011-01-01
10.1007/978-3-642-25093-4_3,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,4,Siegfried,Handschuh,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Linking Semantic Desktop Data to the Web of Data,10.1007/978-3-642-25093-4,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part II",OpenAccess,2011-01-01
10.1007/978-3-642-25093-4_3,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,5,Stefan,Decker,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Linking Semantic Desktop Data to the Web of Data,10.1007/978-3-642-25093-4,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part II",OpenAccess,2011-01-01
10.1007/978-3-642-25093-4_21,semweb,ISWC,International Semantic Web Conference,Bonn,Germany,1,Sabrina,Kirrane,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,DC Proposal: Knowledge Based Access Control Policy Specification and Enforcement,10.1007/978-3-642-25093-4,The Semantic Web -- ISWC 2011,"10th International Semantic Web Conference, Bonn, Germany, October 23-27, 2011, Proceedings, Part II",OpenAccess,2011-01-01
10.1007/978-3-642-35176-1_38,semweb,ISWC,International Semantic Web Conference,"Boston, MA",USA,1,Jürgen,Umbrich,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Hybrid SPARQL Queries: Fresh vs. Fast Results,10.1007/978-3-642-35176-1,The Semantic Web -- ISWC 2012,"11th International Semantic Web Conference, Boston, MA, USA, November 11-15, 2012, Proceedings, Part I",Restricted,2012-01-01
10.1007/978-3-642-35176-1_38,semweb,ISWC,International Semantic Web Conference,"Boston, MA",USA,2,Marcel,Karnstedt,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Hybrid SPARQL Queries: Fresh vs. Fast Results,10.1007/978-3-642-35176-1,The Semantic Web -- ISWC 2012,"11th International Semantic Web Conference, Boston, MA, USA, November 11-15, 2012, Proceedings, Part I",Restricted,2012-01-01
10.1007/978-3-642-35176-1_38,semweb,ISWC,International Semantic Web Conference,"Boston, MA",USA,3,Aidan,Hogan,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Hybrid SPARQL Queries: Fresh vs. Fast Results,10.1007/978-3-642-35176-1,The Semantic Web -- ISWC 2012,"11th International Semantic Web Conference, Boston, MA, USA, November 11-15, 2012, Proceedings, Part I",Restricted,2012-01-01
10.1007/978-3-642-35176-1_38,semweb,ISWC,International Semantic Web Conference,"Boston, MA",USA,4,Josiane Xavier,Parreira,grid.6142.1,"National University of Ireland, Galway",Galway,Ireland,IE,National University of Ireland,Hybrid SPARQL Queries: Fresh vs. Fast Results,10.1007/978-3-642-35176-1,The Semantic Web -- ISWC 2012,"11th International Semantic Web Conference, Boston, MA, USA, November 11-15, 2012, Proceedings, Part I",Restricted,2012-01-01
